date,maxTemp,minTemp,pressure,humidity,visibility,dewPoint,cloudCover,windSpeed,windBearing,icon
2016-04-04 09:21:43.364410,93.56,81.38,1010.12,0.72,3.0,77.13,0.34,4.46,282,fog
2016-04-03 09:21:43.364410,93.91,81.51,1010.63,0.71,2.81,76.53,0.42,5.04,291,partly-cloudy-day
2016-04-02 09:21:43.364410,93.9,80.62,1010.22,0.72,2.73,76.39,0.39,2.03,249,partly-cloudy-day
2016-04-01 09:21:43.364410,93.57,79.26,1009.7,0.73,2.61,77.52,0.37,2.08,285,fog
2016-03-31 09:21:43.364410,93.23,81.58,1010.5,0.72,2.43,77.24,0.4,4.14,295,partly-cloudy-day
2016-03-30 09:21:43.364410,94.21,81.91,1010.48,0.73,2.64,77.0,0.44,2.6,257,fog
2016-03-29 09:21:43.364410,94.24,81.16,1010.71,0.74,2.59,77.04,0.38,2.94,273,partly-cloudy-day
2016-03-28 09:21:43.364410,93.41,80.67,1010.41,0.71,2.82,75.5,0.4,2.23,281,fog
2016-03-27 09:21:43.364410,93.31,73.92,1010.33,0.7,3.21,75.11,0.29,2.11,259,partly-cloudy-night
2016-03-26 09:21:43.364410,92.67,80.18,1010.42,0.74,2.67,77.17,0.31,3.13,276,fog
2016-03-25 09:21:43.364410,93.7,81.17,1010.66,0.75,2.73,77.68,0.39,2.57,272,partly-cloudy-day
2016-03-24 09:21:43.364410,93.53,81.38,1010.18,0.75,2.51,77.54,0.46,4.23,300,fog
2016-03-23 09:21:43.364410,93.25,81.46,1009.86,0.75,2.66,76.95,0.54,3.91,275,partly-cloudy-day
2016-03-22 09:21:43.364410,92.31,80.7,1010.02,0.76,2.38,78.69,0.58,4.58,277,fog
2016-03-21 15:50:27.835081,93.05,82.79,1010.36,0.75,2.66,77.7,0.45,2.37,264,fog
2016-03-20 15:50:27.835081,93.36,81.14,1010.54,0.75,2.82,77.12,0.34,3.91,316,wind
2016-03-19 15:50:27.835081,94.24,81.01,1010.58,0.72,3.25,76.23,0.31,5.03,301,partly-cloudy-day
2016-03-18 15:50:27.835081,93.19,80.62,1010.36,0.72,3.15,75.04,0.33,4.26,277,fog
2016-03-17 15:50:27.835081,94.11,77.92,1010.41,0.72,2.99,75.4,0.35,3.98,313,partly-cloudy-day
2016-03-16 15:50:27.835081,93.33,79.71,1010.56,0.71,2.93,74.25,0.36,4.5,299,fog
2016-03-15 15:50:27.835081,91.43,77.53,1010.74,0.74,2.58,76.12,0.45,4.95,300,fog
2016-03-14 15:50:27.835081,95.93,81.21,1010.67,0.72,2.51,76.39,0.41,4.34,295,fog
2016-03-13 15:50:27.835081,93.8,80.6,1010.99,0.75,2.77,75.86,0.46,3.86,298,partly-cloudy-day
2016-03-12 15:50:27.835081,92.31,77.3,1010.93,0.75,2.66,75.08,0.42,1.33,296,partly-cloudy-day
2016-03-11 15:50:27.835081,93.18,78.16,1010.96,0.76,2.83,76.5,0.39,4.73,198,fog
2016-03-10 15:50:27.835081,94.11,80.38,1010.71,0.74,2.71,76.56,0.4,2.25,249,partly-cloudy-day
2016-03-09 15:50:27.835081,94.11,80.22,1010.74,0.74,2.6,75.92,0.44,1.63,189,fog
2016-03-08 15:50:27.835081,93.19,79.71,1010.77,0.74,2.4,75.82,0.38,2.37,253,fog
2016-03-07 15:50:27.835081,92.31,79.33,1010.76,0.72,2.63,74.98,0.38,1.54,278,fog
2016-03-06 15:50:27.835081,91.8,79.1,1010.77,0.73,2.89,75.01,0.33,2.89,251,fog
2016-03-05 15:50:27.835081,93.19,78.83,1010.88,0.7,2.69,73.08,0.36,1.87,235,partly-cloudy-day
2016-03-04 15:50:27.835081,92.04,77.68,1011.11,0.71,2.34,73.68,0.38,1.54,274,fog
2016-03-03 15:50:27.835081,92.68,78.83,1011.37,0.7,3.13,73.27,0.33,0.31,236,partly-cloudy-day
2016-03-02 15:50:27.835081,91.27,77.3,1011.15,0.72,3.08,73.65,0.36,1.18,292,fog
2016-03-01 15:50:27.835081,94.49,77.01,1011.07,0.7,2.89,73.3,0.37,0.85,289,partly-cloudy-night
2016-02-29 15:50:27.835081,94.11,77.01,1011.06,0.74,2.75,74.82,0.56,1.57,250,fog
2016-02-28 15:50:27.835081,92.92,75.21,1011.69,0.72,2.86,74.91,0.45,2.39,274,partly-cloudy-day
2016-02-27 15:50:27.835081,93.77,76.11,1011.8,0.72,2.68,74.44,0.5,2.48,270,fog
2016-02-26 15:50:27.835081,95.08,78.39,1011.33,0.69,2.78,74.53,0.34,1.05,311,fog
2016-02-25 15:50:27.835081,92.04,79.07,1011.31,0.74,2.78,75.77,0.44,2.27,287,partly-cloudy-day
2016-02-24 15:50:27.835081,91.0,79.22,1011.39,0.73,2.59,74.56,0.5,1.54,238,fog
2016-02-23 15:50:27.835081,90.53,78.58,1011.6,0.76,2.69,75.6,0.41,3.14,254,fog
2016-02-22 15:50:27.835081,94.13,77.36,1011.65,0.73,2.54,75.51,0.39,2.22,284,fog
2016-02-21 15:50:27.835081,91.32,79.54,1011.66,0.76,2.66,74.71,0.43,3.88,298,fog
2016-02-20 15:50:27.835081,94.11,74.3,1011.73,0.71,2.67,73.34,0.37,3.17,272,partly-cloudy-day
2016-02-19 15:50:27.835081,93.05,76.61,1011.64,0.66,2.91,72.15,0.35,1.29,290,partly-cloudy-day
2016-02-18 15:50:27.835081,95.06,79.22,1011.23,0.66,2.86,72.35,0.48,0.76,43,partly-cloudy-day
2016-02-17 15:50:27.835081,92.98,77.01,1011.67,0.69,2.78,72.5,0.44,2.13,299,fog
2016-02-16 15:50:27.835081,92.89,77.14,1011.88,0.68,2.66,72.18,0.33,1.33,281,fog
2016-02-15 15:50:27.835081,90.27,77.95,1011.67,0.7,2.53,71.72,0.29,1.63,281,fog
2016-02-14 15:50:27.835081,91.03,75.04,1011.34,0.69,2.6,71.03,0.34,1.64,274,fog
2016-02-13 15:50:27.835081,90.77,75.32,1011.42,0.68,2.95,71.05,0.34,4.32,317,fog
2016-02-12 15:50:27.835081,91.56,76.88,1011.38,0.7,2.64,72.05,0.37,3.93,306,fog
2016-02-11 15:50:27.835081,88.46,75.72,1011.51,0.76,2.38,73.07,0.58,3.34,287,fog
2016-02-10 15:50:27.835081,92.31,72.51,1011.44,0.69,2.51,71.8,0.4,2.95,292,partly-cloudy-day
2016-02-09 15:50:27.835081,90.1,75.49,1011.38,0.68,2.38,71.21,0.35,3.8,306,fog
2016-02-08 15:50:27.835081,91.91,75.22,1011.57,0.7,2.71,71.93,0.33,2.04,292,fog
2016-02-07 15:50:27.835081,91.43,71.63,1011.6,0.65,2.5,69.3,0.38,2.67,315,fog
2016-02-06 15:50:27.835081,90.53,74.3,1011.53,0.67,2.4,68.73,0.34,1.18,275,fog
2016-02-05 15:50:27.835081,91.43,74.42,1011.6,0.67,2.88,68.33,0.32,0.22,110,partly-cloudy-day
2016-02-04 15:50:27.835081,91.43,71.63,1011.53,0.67,2.62,68.08,0.46,0.3,307,fog
2016-02-03 15:50:27.835081,90.53,68.92,1011.51,0.67,2.51,69.16,0.34,0.75,123,fog
2016-02-02 15:50:27.835081,91.56,74.71,1011.74,0.61,2.86,65.48,0.32,0.5,267,partly-cloudy-day
2016-02-01 15:50:27.835081,90.86,70.9,1011.58,0.61,3.19,66.73,0.33,0.8,282,partly-cloudy-day
2016-01-31 15:50:27.835081,90.77,75.47,1011.55,0.68,2.75,69.64,0.37,0.22,105,fog
2016-01-30 15:50:27.835081,91.44,74.3,1011.72,0.66,2.62,69.94,0.32,0.21,75,fog
2016-01-29 15:50:27.835081,91.87,76.33,1011.91,0.68,2.49,71.06,0.31,2.34,282,partly-cloudy-day
2016-01-28 15:50:27.835081,91.08,76.27,1011.69,0.7,2.49,70.96,0.31,1.32,250,fog
2016-01-27 15:50:27.835081,90.53,74.3,1011.66,0.74,2.62,72.67,0.29,2.77,300,fog
2016-01-26 15:50:27.835081,92.31,72.51,1011.66,0.7,2.34,71.8,0.32,1.14,239,fog
2016-01-25 15:50:27.835081,93.23,73.4,1011.66,0.72,2.49,72.93,0.3,0.93,249,fog
2016-01-24 15:50:27.835081,92.61,75.2,1011.77,0.72,2.52,72.49,0.32,1.27,274,fog
2016-01-23 15:50:27.835081,91.0,71.63,1011.65,0.73,2.31,73.16,0.34,0.71,239,fog
2016-01-22 15:50:27.835081,90.81,72.51,1011.58,0.7,2.07,71.74,0.49,1.14,252,fog
2016-01-21 15:50:27.835081,91.43,75.16,1011.46,0.73,2.47,72.32,0.44,3.09,282,fog
2016-01-20 15:50:27.835081,84.62,72.51,1011.65,0.78,2.2,73.03,0.78,3.49,327,fog
2016-01-19 15:50:27.835081,90.53,75.2,1011.65,0.74,2.27,72.15,0.53,1.92,272,fog
2016-01-18 15:50:27.835081,89.62,71.63,1011.64,0.7,2.23,70.59,0.31,0.77,231,fog
2016-01-17 15:50:27.835081,90.53,75.2,1011.64,0.7,2.25,69.75,0.33,1.82,252,fog
2016-01-16 15:50:27.835081,89.63,71.63,1011.38,0.66,2.6,68.96,0.3,1.15,263,fog
2016-01-15 15:50:27.835081,88.73,74.78,1011.28,0.64,2.39,67.47,0.31,1.54,21,fog
2016-01-14 15:50:27.835081,91.75,73.69,1011.52,0.66,2.38,68.6,0.32,0.6,329,fog
2016-01-13 15:50:27.835081,89.43,70.72,1011.5,0.68,2.54,68.52,0.32,0.86,132,fog
2016-01-12 15:50:27.835081,90.53,70.72,1011.6,0.66,2.72,69.17,0.32,0.65,177,partly-cloudy-day
2016-01-11 15:50:27.835081,90.61,71.61,1011.59,0.67,2.55,68.89,0.32,1.34,330,fog
2016-01-10 15:50:27.835081,90.88,73.42,1011.62,0.67,2.2,69.77,0.34,1.39,136,fog
2016-01-09 15:50:27.835081,91.97,73.42,1011.47,0.66,2.46,69.49,0.32,1.54,126,partly-cloudy-day
2016-01-08 15:50:27.835081,90.53,74.55,1011.79,0.66,2.93,70.25,0.33,2.37,27,fog
2016-01-07 15:50:27.835081,91.73,76.01,1011.8,0.69,2.5,70.73,0.37,1.09,69,wind
2016-01-06 15:50:27.835081,90.5,73.22,1011.58,0.66,3.29,68.45,0.39,0.99,14,partly-cloudy-day
2016-01-05 15:50:27.835081,90.43,71.63,1011.86,0.6,3.42,65.29,0.25,1.05,38,partly-cloudy-night
2016-01-04 15:50:27.835081,89.42,71.91,1011.95,0.62,3.6,65.06,0.33,1.17,114,partly-cloudy-day
2016-01-03 15:50:27.835081,90.53,71.75,1011.5,0.62,3.19,65.47,0.34,3.32,78,partly-cloudy-day
2016-01-02 15:50:27.835081,91.08,68.92,1011.73,0.63,3.0,66.49,0.38,4.87,84,partly-cloudy-day
2016-01-01 15:50:27.835081,91.24,72.51,1011.56,0.65,3.21,67.79,0.34,3.06,84,partly-cloudy-night
2015-12-31 15:50:27.835081,91.7,70.71,1011.44,0.68,3.02,69.65,0.4,3.4,77,partly-cloudy-day
2015-12-30 15:50:27.835081,91.43,73.42,1011.42,0.71,3.17,71.36,0.3,1.51,69,partly-cloudy-day
2015-12-29 15:50:27.835081,90.3,73.4,1011.4,0.68,3.04,70.51,0.36,1.43,35,partly-cloudy-night
2015-12-28 15:50:27.835081,89.62,75.96,1011.39,0.71,2.69,71.66,0.66,3.09,68,partly-cloudy-day
2015-12-27 15:50:27.835081,91.43,75.24,1011.37,0.68,2.94,70.43,0.37,2.52,83,fog
2015-12-26 15:50:27.835081,90.77,73.42,1011.35,0.7,2.85,69.94,0.37,3.94,50,wind
2015-12-25 15:50:27.835081,89.59,70.72,1011.33,0.69,2.56,70.26,0.25,1.22,46,fog
2015-12-24 15:50:27.835081,89.62,71.63,1011.31,0.71,2.59,71.73,0.27,0.92,353,fog
2015-12-23 15:50:27.835081,90.5,76.67,1011.29,0.72,2.8,71.4,0.29,1.1,36,partly-cloudy-day
2015-12-22 15:50:27.835081,92.31,73.38,1011.54,0.71,3.03,71.69,0.34,0.65,194,partly-cloudy-day
2015-12-21 15:50:27.835081,89.71,75.81,1011.68,0.75,3.07,73.72,0.34,1.43,302,partly-cloudy-day
2015-12-20 15:50:27.835081,90.81,76.3,1011.45,0.75,3.0,73.64,0.48,0.36,134,fog
2015-12-19 15:50:27.835081,89.75,74.16,1011.5,0.78,2.94,74.28,0.47,0.82,238,fog
2015-12-18 15:50:27.835081,89.71,75.2,1011.22,0.74,2.82,73.14,0.39,1.67,39,wind
2015-12-17 15:50:27.835081,89.13,77.38,1010.99,0.75,2.87,73.02,0.44,0.27,297,fog
2015-12-16 15:50:27.835081,88.97,76.07,1011.15,0.81,2.65,74.38,0.62,0.68,181,fog
2015-12-15 15:50:27.835081,88.54,75.87,1011.12,0.81,2.73,75.08,0.68,1.91,311,partly-cloudy-day
2015-12-14 15:50:27.835081,89.28,76.11,1011.11,0.84,2.22,74.03,0.75,2.93,348,fog
2015-12-13 15:50:27.835081,90.53,72.51,1011.09,0.82,2.4,75.39,0.69,0.8,306,wind
2015-12-12 15:50:27.835081,90.84,74.3,1010.8,0.81,2.47,75.37,0.62,0.89,82,fog
2015-12-11 15:50:27.835081,87.71,77.11,1010.8,0.77,2.76,74.54,0.68,0.42,265,fog
2015-12-10 15:50:27.835081,93.19,75.54,1010.88,0.75,3.37,74.13,0.47,0.21,106,partly-cloudy-day
2015-12-09 15:50:27.835081,90.01,75.2,1010.77,0.76,3.29,73.93,0.68,0.61,0,partly-cloudy-day
2015-12-08 15:50:27.835081,88.78,76.87,1010.83,0.81,2.93,74.27,0.76,2.43,53,partly-cloudy-day
2015-12-07 15:50:27.835081,89.2,75.65,1010.85,0.81,2.95,75.13,0.76,2.35,53,partly-cloudy-day
2015-12-06 15:50:27.835081,90.5,76.67,1010.94,0.78,3.2,74.19,0.74,3.06,62,partly-cloudy-day
2015-12-05 15:50:27.835081,88.16,76.67,1010.92,0.71,3.65,71.45,0.6,4.42,62,partly-cloudy-day
2015-12-04 15:50:27.835081,92.31,76.11,1010.9,0.76,3.07,73.94,0.51,2.97,80,partly-cloudy-day
2015-12-03 15:50:27.835081,88.7,75.2,1010.75,0.83,2.69,75.37,0.76,1.01,117,fog
2015-12-02 15:50:27.835081,89.62,75.13,1010.86,0.82,2.43,74.98,0.63,1.92,185,fog
2015-12-01 15:50:27.835081,91.08,74.3,1010.71,0.74,3.42,72.95,0.59,3.57,95,partly-cloudy-day
2015-11-30 15:50:27.835081,86.96,75.84,1010.99,0.8,2.83,74.63,0.74,1.73,308,fog
2015-11-29 15:50:27.835081,89.71,75.17,1011.25,0.7,5.03,72.67,0.43,1.18,137,fog
2015-11-28 15:50:27.835081,89.86,78.32,1010.72,0.78,2.58,74.18,0.62,0.45,184,fog
2015-11-27 15:50:27.835081,90.53,75.16,1010.47,0.73,2.27,72.62,0.36,2.37,232,fog
2015-11-26 15:50:27.835081,92.0,76.19,1010.52,0.7,2.76,72.49,0.35,1.14,21,fog
2015-11-25 15:50:27.835081,90.92,78.21,1010.33,0.74,3.15,73.76,0.34,1.6,317,fog
2015-11-24 15:50:27.835081,90.61,76.19,1010.49,0.79,2.64,74.52,0.71,0.7,255,fog
2015-11-23 15:50:27.835081,89.34,75.06,1010.31,0.8,2.82,74.98,0.71,0.82,267,partly-cloudy-day
2015-11-22 15:50:27.835081,86.46,77.46,1009.83,0.81,2.71,75.22,0.74,4.31,51,partly-cloudy-day
2015-11-21 15:50:27.835081,90.53,77.18,1009.88,0.78,2.41,74.54,0.65,0.75,279,fog
2015-11-20 15:50:27.835081,89.62,74.64,1009.95,0.81,2.96,75.08,0.7,0.87,179,fog
2015-11-19 15:50:27.835081,88.28,77.13,1009.92,0.81,2.5,74.34,0.77,2.48,142,fog
2015-11-18 15:50:27.835081,89.53,74.5,1010.25,0.81,2.2,74.39,0.69,1.5,95,fog
2015-11-17 15:50:27.835081,88.91,75.96,1009.41,0.77,2.63,73.81,0.69,1.01,150,fog
2015-11-16 15:50:27.835081,88.43,76.35,1009.52,0.77,3.11,73.58,0.71,1.88,292,partly-cloudy-day
2015-11-15 15:50:27.835081,88.32,75.63,1009.53,0.72,2.67,71.76,0.78,3.42,47,partly-cloudy-day
2015-11-14 15:50:27.835081,84.67,75.74,1010.1,0.8,2.33,73.82,0.8,1.42,143,fog
2015-11-13 15:50:27.835081,87.34,76.46,1010.62,0.81,2.8,74.47,0.78,0.54,275,partly-cloudy-day
2015-11-12 15:50:27.835081,89.55,75.65,1010.5,0.8,2.6,75.57,0.62,2.15,147,partly-cloudy-day
2015-11-11 15:50:27.835081,87.63,77.65,1010.09,0.82,2.37,75.02,0.8,2.88,128,fog
2015-11-10 15:50:27.835081,86.01,75.73,1009.89,0.82,2.74,75.43,0.85,0.56,244,fog
2015-11-09 15:50:27.835081,85.68,76.67,1010.1,0.8,2.31,74.74,0.75,0.92,154,fog
2015-11-08 15:50:27.835081,87.83,76.05,1010.37,0.82,2.67,75.16,0.77,0.94,118,fog
2015-11-07 15:50:27.835081,89.62,75.6,1010.41,0.84,2.2,75.14,0.7,0.24,41,wind
2015-11-06 15:50:27.835081,89.47,75.2,1010.01,0.79,3.03,75.06,0.59,1.39,265,fog
2015-11-05 15:50:27.835081,86.1,76.74,1010.38,0.87,2.47,75.02,0.85,0.79,29,fog
2015-11-04 15:50:27.835081,88.81,75.2,1010.49,0.79,2.88,74.85,0.69,0.82,323,fog
2015-11-03 15:50:27.835081,90.25,77.01,1010.61,0.78,3.46,74.81,0.57,2.2,198,partly-cloudy-day
2015-11-02 15:50:27.835081,85.18,76.98,1010.4,0.86,2.74,75.14,0.68,3.26,148,partly-cloudy-day
2015-11-01 15:50:27.835081,87.83,75.2,1010.33,0.88,2.53,75.14,0.78,0.75,165,fog
2015-10-31 15:50:27.835081,87.83,75.2,1010.27,0.84,2.09,74.99,0.79,1.57,162,fog
2015-10-30 15:50:27.835081,89.62,76.98,1010.31,0.8,2.36,75.78,0.56,0.35,204,fog
2015-10-29 15:50:27.835081,89.62,77.01,1010.25,0.81,2.67,75.15,0.57,1.14,228,fog
2015-10-28 15:50:27.835081,89.0,75.2,1010.38,0.78,2.19,74.86,0.74,1.13,138,fog
2015-10-27 15:50:27.835081,87.83,75.2,1010.44,0.78,2.56,74.93,0.74,2.33,291,fog
2015-10-26 15:50:27.835081,87.2,77.93,1010.58,0.81,2.8,75.01,0.54,1.63,188,fog
2015-10-25 15:50:27.835081,87.7,75.87,1010.38,0.81,2.77,75.42,0.62,4.84,163,fog
2015-10-24 15:50:27.835081,89.96,76.82,1010.01,0.79,2.1,75.8,0.59,1.18,182,fog
2015-10-23 15:50:27.835081,88.1,77.85,1010.21,0.8,2.18,75.14,0.67,1.29,263,fog
2015-10-22 15:50:27.835081,90.42,76.36,1010.21,0.82,3.06,76.04,0.68,2.31,232,fog
2015-10-21 15:50:27.835081,90.53,76.59,1009.9,0.81,3.65,76.29,0.58,1.51,181,fog
2015-10-20 15:50:27.835081,89.28,78.34,1010.08,0.78,2.27,75.13,0.62,0.88,137,fog
2015-10-19 15:50:27.835081,89.75,77.92,1010.21,0.79,2.61,75.55,0.67,1.89,225,fog
2015-10-18 15:50:27.835081,90.53,77.01,1010.21,0.81,2.71,75.12,0.73,1.67,193,fog
2015-10-17 15:50:27.835081,89.22,77.61,1010.2,0.79,2.47,75.35,0.55,1.76,236,fog
2015-10-16 15:50:27.835081,89.75,76.93,1010.2,0.79,2.77,75.58,0.51,1.67,249,fog
2015-10-15 15:50:27.835081,89.76,76.98,1010.3,0.78,3.24,74.85,0.5,2.45,232,fog
2015-10-14 15:50:27.835081,89.62,75.77,1010.18,0.78,3.21,74.16,0.55,1.77,249,fog
2015-10-13 15:50:27.835081,89.62,75.2,1010.18,0.85,2.68,75.83,0.67,1.56,116,fog
2015-10-12 15:50:27.835081,88.73,76.7,1010.18,0.81,2.62,75.09,0.59,0.54,321,fog
2015-10-11 15:50:27.835081,87.83,75.49,1010.17,0.79,3.38,74.58,0.64,3.15,238,partly-cloudy-day
2015-10-10 15:50:27.835081,87.83,76.19,1010.17,0.81,3.32,75.24,0.63,2.54,152,partly-cloudy-day
2015-10-09 15:50:27.835081,87.17,76.78,1010.16,0.83,2.96,75.11,0.66,3.98,145,partly-cloudy-day
2015-10-08 15:50:27.835081,89.62,75.29,1010.16,0.8,2.8,74.9,0.6,3.5,157,fog
2015-10-07 15:50:27.835081,88.39,76.5,1010.16,0.78,3.42,74.66,0.54,4.01,183,partly-cloudy-day
2015-10-06 15:50:27.835081,87.83,76.67,1010.16,0.82,3.22,74.59,0.7,2.0,220,fog
2015-10-05 15:50:27.835081,81.51,75.2,1010.15,0.91,2.29,75.3,0.9,0.47,139,fog
2015-10-04 15:50:27.835081,83.33,75.17,1010.15,0.86,2.27,74.7,0.83,1.26,122,fog
2015-10-03 15:50:27.835081,84.4,75.2,1010.15,0.84,2.56,74.92,0.81,2.18,102,fog
2015-10-02 15:50:27.835081,89.62,75.2,1010.15,0.78,3.48,74.83,0.6,1.94,220,partly-cloudy-day
2015-10-01 15:50:27.835081,89.28,76.93,1010.15,0.81,2.82,75.26,0.74,3.12,143,fog
2015-09-30 15:50:27.835081,87.43,74.5,1010.15,0.85,2.32,74.92,0.75,1.33,108,fog
2015-09-29 15:50:27.835081,89.62,75.17,1010.14,0.84,2.29,75.17,0.62,1.36,182,fog
2015-09-28 15:50:27.835081,89.22,76.32,1009.9,0.81,2.78,74.59,0.62,0.4,345,fog
2015-09-27 15:50:27.835081,89.55,75.96,1009.7,0.8,2.86,74.98,0.67,1.68,271,fog
2015-09-26 15:50:27.835081,89.59,76.98,1009.78,0.76,3.02,73.94,0.67,1.89,303,fog
2015-09-25 15:50:27.835081,90.77,75.81,1009.91,0.75,3.48,73.98,0.53,2.36,297,partly-cloudy-day
2015-09-24 15:50:27.835081,89.62,75.17,1010.14,0.8,2.95,75.37,0.66,1.66,252,fog
2015-09-23 15:50:27.835081,89.62,77.01,1010.14,0.79,2.97,75.18,0.44,2.38,219,partly-cloudy-day
2015-09-22 15:50:27.835081,89.44,77.01,1009.96,0.76,3.18,74.06,0.49,1.55,278,partly-cloudy-day
2015-09-21 15:50:27.835081,88.43,77.05,1009.82,0.77,3.37,74.65,0.55,2.22,272,partly-cloudy-day
2015-09-20 15:50:27.835081,87.83,77.92,1010.14,0.81,3.08,74.92,0.77,0.38,315,partly-cloudy-day
2015-09-19 15:50:27.835081,88.73,75.2,1010.06,0.83,2.6,74.82,0.73,0.93,241,partly-cloudy-day
2015-09-18 15:50:27.835081,85.29,76.05,1010.14,0.81,2.59,74.44,0.63,1.35,276,fog
2015-09-17 15:50:27.835081,85.17,76.82,1010.14,0.86,2.54,75.29,0.85,0.44,293,fog
2015-09-16 15:50:27.835081,84.16,76.11,1010.05,0.87,2.3,75.24,0.79,2.78,293,fog
2015-09-15 15:50:27.835081,88.44,75.49,1010.03,0.79,3.0,74.24,0.59,1.95,269,partly-cloudy-day
2015-09-14 15:50:27.835081,89.44,77.01,1010.14,0.75,3.3,74.32,0.44,2.26,252,partly-cloudy-day
2015-09-13 15:50:27.835081,89.62,77.01,1010.14,0.73,3.59,73.57,0.45,2.67,270,partly-cloudy-day
2015-09-12 15:50:27.835081,88.73,77.09,1010.14,0.77,3.64,74.35,0.63,2.09,240,partly-cloudy-day
2015-09-11 15:50:27.835081,88.8,76.67,1010.05,0.8,3.04,74.97,0.6,2.4,203,fog
2015-09-10 15:50:27.835081,88.75,76.67,1010.13,0.8,3.33,74.13,0.66,2.19,229,fog
2015-09-09 15:50:27.835081,86.01,73.9,1010.13,0.8,3.02,74.39,0.72,1.64,203,fog
2015-09-08 15:50:27.835081,87.56,76.11,1010.35,0.83,3.34,74.15,0.77,3.43,129,partly-cloudy-day
2015-09-07 15:50:27.835081,85.13,74.31,1010.13,0.89,2.61,75.62,0.86,3.59,136,partly-cloudy-day
2015-09-06 15:50:27.835081,88.73,74.86,1010.13,0.84,2.7,75.35,0.83,1.3,159,fog
2015-09-05 15:50:27.835081,89.47,75.2,1010.13,0.79,3.32,74.57,0.59,1.33,336,fog
2015-09-04 15:50:27.835081,89.62,75.2,1010.12,0.84,2.93,75.09,0.69,1.05,42,wind
2015-09-03 15:50:27.835081,89.62,76.11,1010.12,0.76,3.07,74.04,0.48,1.77,288,partly-cloudy-day
2015-09-02 15:50:27.835081,90.77,77.92,1010.12,0.76,3.48,74.82,0.54,4.59,305,partly-cloudy-day
2015-09-01 15:50:27.835081,90.61,77.01,1010.12,0.76,3.33,75.09,0.46,4.38,299,partly-cloudy-day
2015-08-31 15:50:27.835081,89.75,77.14,1010.11,0.77,3.01,74.99,0.45,3.96,292,partly-cloudy-day
2015-08-30 15:50:27.835081,90.92,77.01,1010.11,0.73,3.54,74.02,0.35,2.45,283,partly-cloudy-day
2015-08-29 15:50:27.835081,89.62,77.09,1010.1,0.76,3.87,73.88,0.47,1.79,294,partly-cloudy-day
2015-08-28 15:50:27.835081,89.28,76.08,1010.1,0.78,2.97,74.57,0.52,1.87,286,partly-cloudy-day
2015-08-27 15:50:27.835081,87.19,76.11,1009.75,0.81,2.73,74.74,0.71,2.19,275,partly-cloudy-day
2015-08-26 15:50:27.835081,89.4,76.98,1009.95,0.76,2.93,74.06,0.45,5.14,298,fog
2015-08-25 15:50:27.835081,89.62,76.82,1010.24,0.8,3.02,75.43,0.53,4.64,308,fog
2015-08-24 15:50:27.835081,89.27,76.98,1010.19,0.81,3.76,74.55,0.57,2.87,302,partly-cloudy-day
2015-08-23 15:50:27.835081,87.48,76.19,1010.13,0.81,3.21,74.66,0.66,3.07,282,partly-cloudy-day
2015-08-22 15:50:27.835081,84.51,76.35,1010.01,0.86,2.43,75.17,0.85,2.77,301,fog
2015-08-21 15:50:27.835081,85.6,75.55,1010.07,0.82,2.81,74.81,0.64,1.98,203,fog
2015-08-20 15:50:27.835081,88.55,77.31,1010.15,0.78,3.6,74.89,0.53,4.76,185,partly-cloudy-day
2015-08-19 15:50:27.835081,89.62,76.5,1010.04,0.79,2.93,74.79,0.53,2.52,170,fog
2015-08-18 15:50:27.835081,90.59,76.01,1010.04,0.82,2.15,74.84,0.67,2.08,318,fog
2015-08-17 15:50:27.835081,88.81,75.2,1010.03,0.81,2.75,74.95,0.7,4.29,314,fog
2015-08-16 15:50:27.835081,87.06,76.67,1009.98,0.83,3.35,74.71,0.7,6.3,342,wind
2015-08-15 15:50:27.835081,88.07,75.2,1010.01,0.82,3.43,75.67,0.62,5.55,298,fog
2015-08-14 15:50:27.835081,88.57,75.2,1009.71,0.81,2.86,75.06,0.52,4.47,302,fog
2015-08-13 15:50:27.835081,86.08,76.32,1009.99,0.82,2.75,74.83,0.76,5.07,306,partly-cloudy-day
2015-08-12 15:50:27.835081,87.37,76.98,1009.98,0.82,3.05,75.06,0.73,6.9,268,fog
2015-08-11 15:50:27.835081,87.83,75.2,1009.96,0.84,2.64,75.62,0.73,4.07,266,fog
2015-08-10 15:50:27.835081,82.31,75.17,1009.95,0.87,2.31,75.17,0.74,1.98,302,fog
2015-08-09 15:50:27.835081,83.84,76.11,1009.94,0.88,2.77,75.3,0.86,2.71,293,fog
2015-08-08 15:50:27.835081,88.59,75.2,1009.93,0.8,3.37,74.4,0.59,3.41,307,partly-cloudy-day
2015-08-07 15:50:27.835081,87.83,75.49,1009.91,0.82,3.73,74.85,0.58,4.25,269,partly-cloudy-day
2015-08-06 15:50:27.835081,87.3,74.76,1009.9,0.82,3.09,75.16,0.47,4.78,307,fog
2015-08-05 15:50:27.835081,86.01,76.82,1009.88,0.84,3.0,74.33,0.72,1.72,277,fog
2015-08-04 15:50:27.835081,85.14,74.6,1009.88,0.83,2.68,74.14,0.67,1.74,259,fog
2015-08-03 15:50:27.835081,83.53,75.94,1009.85,0.87,3.37,74.96,0.79,2.28,311,partly-cloudy-day
